Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date,Country
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,21,22,56,17,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,120,20,52,-6,133,77,3/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,310,100,162,140,346,69,3/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,460,360,72,543,524,54,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,50,0,33,-4,80,45,3/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,40,20,18,16,48,16,3/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,47,46,11,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-10,114,70,3/1/2011,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,70,0,33,-6,80,46,3/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,100,40,43,43,114,35,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,110,40,47,39,127,46,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,400,130,245,209,547,127,3/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,140,-80,214,-177,194,87,3/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,250,120,95,151,249,37,3/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,230,110,87,135,227,35,3/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,210,100,81,123,211,34,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-190,125,-309,67,146,3/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,510,210,239,288,557,90,3/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,640,270,270,384,719,146,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,100,40,48,50,117,28,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,180,40,85,58,201,65,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,100,50,33,43,87,20,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,150,70,49,70,129,25,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,120,0,63,1,160,86,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,140,70,62,93,178,42,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,110,50,52,56,137,39,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,18,15,48,17,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,20,28,7,67,30,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,140,50,47,39,127,46,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,130,-20,88,-49,113,51,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,60,10,33,-4,80,45,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,44,-10,114,70,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,36,16,91,38,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,110,20,54,19,128,53,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,220,30,95,25,242,115,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,120,50,43,43,104,26,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,40,32,40,84,20,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,180,80,89,110,228,51,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,21,22,56,17,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,180,70,84,101,224,58,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,130,50,57,46,143,46,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,110,40,49,52,129,37,3/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,580,240,214,246,498,87,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,240,110,84,104,206,39,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,150,50,72,80,192,54,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,180,90,87,135,227,35,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,170,90,81,125,211,33,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,90,40,43,42,114,36,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,100,30,47,39,127,46,3/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,90,-20,88,-47,113,50,3/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,44,-10,114,70,3/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,50,10,36,15,91,39,3/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,50,10,33,-6,80,46,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,100,40,48,50,117,28,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,110,50,49,70,129,25,3/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,200,70,74,67,174,44,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,150,60,53,39,132,45,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,230,70,85,56,201,66,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,110,50,48,67,126,25,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,200,100,95,150,249,38,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,410,170,214,245,498,88,3/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,160,60,84,102,206,40,3/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,140,80,87,135,227,35,3/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,130,70,81,125,211,33,3/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,West,California,120,50,72,80,192,54,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,280,30,125,40,318,146,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,540,210,243,313,604,113,3/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,150,-30,109,-61,133,57,3/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,West,California,840,370,270,384,719,146,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,150,-120,154,-180,135,94,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,450,150,239,221,509,90,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,260,50,125,40,318,146,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,320,120,154,177,391,94,3/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,230,110,109,151,285,56,3/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,380,150,243,315,604,112,3/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,320,110,239,220,509,91,3/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-240,245,-505,34,127,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,46,46,12,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,40,20,18,15,48,17,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,30,10,16,15,44,15,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Nevada,90,10,33,-6,80,46,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,70,20,28,9,67,29,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,80,50,37,49,98,22,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,80,30,43,43,104,26,3/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,30,20,21,24,56,16,3/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,140,60,84,101,224,58,3/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Oregon,140,60,89,110,228,51,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,120,20,58,22,137,56,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,120,40,57,47,143,45,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,310,100,162,140,346,69,3/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,150,30,52,-4,133,76,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Oregon,180,60,62,36,159,63,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,150,60,49,50,129,38,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,270,120,123,171,329,71,3/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,70,50,33,43,87,20,3/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Washington,110,40,62,92,178,43,3/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Washington,80,30,52,56,137,39,3/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Washington,100,10,63,0,160,87,3/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,100,40,49,52,119,28,3/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,110,20,54,18,128,54,3/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,140,50,71,59,165,44,3/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Washington,180,80,61,71,160,41,3/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,280,70,95,24,242,116,3/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,280,100,162,140,346,69,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,20,52,-6,133,77,4/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,40,55,43,137,45,4/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,100,20,54,19,129,54,4/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,120,40,63,50,147,41,4/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,90,40,46,47,113,28,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,230,110,81,125,211,33,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,200,80,68,71,181,54,4/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,230,110,91,142,238,36,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,180,70,78,93,190,37,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,250,120,100,156,261,40,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,190,100,91,141,238,37,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,150,60,78,92,190,38,4/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,210,110,100,157,261,39,4/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,170,80,81,123,211,34,4/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,140,40,68,73,181,53,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,690,280,252,326,626,115,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,560,200,239,221,509,90,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,470,170,191,232,486,109,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,310,130,123,172,321,62,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,510,210,252,326,626,115,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,260,120,123,171,321,63,4/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,420,140,239,220,509,91,4/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,500,160,260,276,616,132,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,50,30,17,15,46,16,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,47,46,11,4/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,40,10,19,16,50,17,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,20,28,4,65,30,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,50,20,21,13,52,19,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,10,44,-9,114,69,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,110,10,93,-18,142,52,4/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,70,10,37,16,94,40,4/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,50,-10,29,-13,69,45,4/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,60,-10,35,-3,84,46,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,130,60,47,64,123,25,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,130,60,45,65,119,23,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,180,50,80,52,190,63,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,170,50,76,70,178,44,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,40,30,21,24,56,16,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,60,40,30,39,80,19,4/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,190,70,88,108,237,61,4/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,230,90,112,144,285,58,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,380,130,162,138,346,70,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,140,30,54,19,129,54,4/1/2011,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,130,50,55,42,137,46,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,110,40,43,40,114,37,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,130,20,52,-4,133,76,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,110,50,49,68,142,38,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,100,50,49,70,129,25,4/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,100,40,46,46,121,37,4/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,130,10,63,1,160,86,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,170,50,69,58,161,43,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,120,50,45,47,110,26,4/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,130,20,57,24,135,54,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,230,30,95,25,242,115,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,200,80,83,86,208,54,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,130,30,80,50,190,64,4/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,130,60,76,68,178,45,4/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,120,60,47,64,123,25,4/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,60,30,25,27,66,19,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,270,110,116,159,311,69,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,10,63,0,160,87,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,110,40,51,36,127,44,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,80,30,45,46,110,27,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,90,20,57,22,135,55,4/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,110,40,69,58,161,43,4/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Florida,90,50,34,45,91,21,4/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Florida,130,60,49,70,129,25,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Florida,210,90,88,108,237,61,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,250,100,112,145,285,57,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,220,30,95,25,242,115,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,190,80,83,86,208,54,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,90,20,54,19,129,54,4/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,80,40,30,39,80,19,4/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,21,24,56,16,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,490,400,68,589,553,54,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,110,10,52,-18,125,77,4/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,310,100,162,140,346,69,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,60,10,35,-4,84,47,4/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,50,20,19,18,50,16,4/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,47,46,11,4/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,110,40,49,49,129,39,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,110,40,50,40,133,48,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-9,114,69,4/1/2011,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,60,0,29,-13,69,45,4/1/2011,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,210,100,81,123,211,34,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,490,200,260,367,680,131,4/1/2011,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,140,-70,209,-156,201,85,4/1/2011,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,260,130,100,156,261,40,4/1/2011,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,240,120,91,141,238,37,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,670,280,284,410,759,152,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-190,125,-304,70,146,4/1/2011,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,550,250,239,349,601,90,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,110,50,52,56,127,29,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,170,50,80,52,190,63,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,100,50,35,45,92,21,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,150,70,49,71,129,24,4/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,120,0,63,1,160,86,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,110,50,49,67,142,39,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,90,40,46,46,121,37,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,19,18,50,16,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,50,10,28,4,65,30,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,150,50,50,40,133,48,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,160,10,93,-16,142,51,4/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,0,29,-13,69,45,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,44,-9,114,69,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,37,18,94,39,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,120,30,57,22,135,55,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,220,30,95,24,242,116,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,130,60,46,49,113,27,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,50,30,37,80,20,4/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,220,90,112,145,285,57,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,21,24,56,16,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,190,80,88,110,237,60,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,120,40,55,42,137,46,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,100,30,43,40,114,37,4/1/2011,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,570,230,209,239,486,86,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,220,100,78,93,190,37,4/1/2011,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,140,50,68,71,181,54,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,190,100,91,142,238,36,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,170,90,81,125,211,33,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,100,30,49,50,129,38,4/1/2011,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,110,40,50,42,133,47,4/1/2011,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,110,0,93,-16,142,51,4/1/2011,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,44,-9,114,69,4/1/2011,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,50,10,37,16,94,40,4/1/2011,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,40,10,29,-12,69,44,4/1/2011,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,100,40,45,64,119,24,4/1/2011,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,110,50,52,55,127,30,4/1/2011,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,110,50,47,64,123,25,4/1/2011,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,200,70,76,70,178,44,4/1/2011,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,140,50,51,37,127,43,4/1/2011,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,220,70,80,50,190,64,4/1/2011,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,210,110,100,157,261,39,4/1/2011,USA
